process_time_seconds,process_time_hms,bottle_distance_to_filler_value,bottle_level_value,conveyor_belt_engine_state,plc1_mode,plc2_mode,supply_pressure,tank_input_flow_value,tank_input_valve_position,tank_input_valve_state,tank_level_value,tank_output_flow_value,tank_output_valve_position,tank_output_valve_state,tank_pressure,label_id
64134.77,17:48:54.770,0.3303303303303303,0.8686302135654167,0,1,1,2.5,0.0,0.0,0,0.3988130610821903,0.9406000684020214,1.0,1,0.7453984678141858,0
64134.985,17:48:54.985,0.3303303303303303,0.8686302135654167,0,1,1,2.5,0.0,0.0,0,0.3988130610821903,0.9400881157308892,1.0,1,0.7450999900507792,0
64135.203,17:48:55.203,0.3303303303303303,0.8686302135654167,0,1,1,2.5,0.0,0.0,0,0.3988130610821903,0.940544364691988,1.0,1,0.7450999900507792,0
64135.412,17:48:55.412,0.3303303303303303,0.8818176638201236,0,1,1,2.5,0.0,0.0,0,0.3985198919235859,0.9573378154509776,1.0,1,0.7450999900507792,0
64135.625,17:48:55.625,0.3303303303303303,0.8818176638201236,0,1,1,2.5,0.0,0.0,0,0.3985198919235859,0.9449338950150004,1.0,1,0.7448015122873726,0
64135.838,17:48:55.838,0.3303303303303303,0.8818176638201236,0,1,1,2.5,0.0,0.0,0,0.3980287105287104,0.9461087921280452,1.0,1,0.7448015122873726,0
64136.049,17:48:56.049,0.3303303303303303,0.8955168697051477,0,1,1,2.5,0.0,0.0,0,0.3980287105287104,0.9272518293187764,1.0,1,0.7445030345239659,0
64136.266,17:48:56.266,0.3303303303303303,0.8955168697051477,0,1,1,2.5,0.0,0.0,0,0.3980287105287104,0.9180897642389478,1.0,1,0.7445030345239659,0
64136.477,17:48:56.477,0.3303303303303303,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.9338278708019714,1.0,0,0.7442045567605594,0
64136.698,17:48:56.698,0.3303303303303303,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.9292001949500568,0.95,0,0.7442045567605594,0
64136.909,17:48:56.909,0.3303303303303303,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.9155680054430536,0.8999999999999999,0,0.7442045567605594,0
64137.122,17:48:57.122,0.091091091091091,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.8499999999999999,0,0.7442045567605594,0
64137.334,17:48:57.334,0.091091091091091,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.7999999999999998,0,0.7442045567605594,0
64137.544,17:48:57.544,0.091091091091091,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.7249999999999998,0,0.7442045567605594,0
64137.754,17:48:57.754,0.061061061061061,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.6749999999999997,0,0.7442045567605594,0
64137.964,17:48:57.964,0.061061061061061,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.6249999999999997,0,0.7442045567605594,0
64138.198,17:48:58.198,0.061061061061061,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.5749999999999996,0,0.7442045567605594,0
64138.414,17:48:58.414,0.0465465465465465,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.5249999999999996,0,0.7442045567605594,0
64138.625,17:48:58.625,0.0465465465465465,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.4749999999999995,0,0.7442045567605594,0
64138.837,17:48:58.837,0.0465465465465465,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.4249999999999995,0,0.7442045567605594,0
64139.048,17:48:59.048,0.0335335335335335,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.3749999999999994,0,0.7442045567605594,0
64139.263,17:48:59.263,0.0335335335335335,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.2999999999999994,0,0.7442045567605594,0
64139.473,17:48:59.473,0.02002002002002,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.2499999999999993,0,0.7442045567605594,0
64139.685,17:48:59.685,0.02002002002002,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.1999999999999993,0,0.7442045567605594,0
64139.899,17:48:59.899,0.02002002002002,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.1499999999999993,0,0.7442045567605594,0
64140.116,17:49:00.116,0.0,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0999999999999994,0,0.7442045567605594,0
64140.327,17:49:00.327,0.0,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0499999999999994,0,0.7442045567605594,0
64140.545,17:49:00.545,0.0,0.916651916327342,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64140.756,17:49:00.756,1.0,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64140.972,17:49:00.972,1.0,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64141.18,17:49:01.180,1.0,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64141.395,17:49:01.395,0.975975975975976,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64141.603,17:49:01.603,0.975975975975976,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64141.81,17:49:01.810,0.975975975975976,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64142.017,17:49:02.017,0.9634634634634636,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64142.227,17:49:02.227,0.9634634634634636,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64142.437,17:49:02.437,0.9634634634634636,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64142.645,17:49:02.645,0.9504504504504504,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64142.853,17:49:02.853,0.9504504504504504,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64143.063,17:49:03.063,0.935935935935936,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64143.272,17:49:03.272,0.935935935935936,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64143.483,17:49:03.483,0.935935935935936,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64143.692,17:49:03.692,0.9229229229229228,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64143.899,17:49:03.899,0.9229229229229228,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64144.11,17:49:04.110,0.9229229229229228,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64144.321,17:49:04.321,0.9104104104104104,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64144.535,17:49:04.535,0.9104104104104104,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64144.751,17:49:04.751,0.9104104104104104,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64144.962,17:49:04.962,0.8978978978978979,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64145.17,17:49:05.170,0.8978978978978979,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64145.378,17:49:05.378,0.8978978978978979,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64145.585,17:49:05.585,0.8853853853853855,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64145.801,17:49:05.801,0.8853853853853855,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64146.013,17:49:06.013,0.8853853853853855,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64146.228,17:49:06.228,0.8728728728728729,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64146.44,17:49:06.440,0.8728728728728729,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64146.657,17:49:06.657,0.8598598598598599,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64146.869,17:49:06.869,0.8598598598598599,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64147.095,17:49:07.095,0.8598598598598599,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64147.306,17:49:07.306,0.8463463463463463,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64147.513,17:49:07.513,0.8463463463463463,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64147.721,17:49:07.721,0.8463463463463463,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64147.929,17:49:07.929,0.8328328328328328,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64148.136,17:49:08.136,0.8328328328328328,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64148.348,17:49:08.348,0.8328328328328328,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64148.56,17:49:08.560,0.8188188188188188,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64148.777,17:49:08.777,0.8188188188188188,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64148.991,17:49:08.991,0.8188188188188188,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64149.199,17:49:09.199,0.8048048048048049,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64149.415,17:49:09.415,0.8048048048048049,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64149.624,17:49:09.624,0.8048048048048049,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64149.835,17:49:09.835,0.7902902902902903,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64150.053,17:49:10.053,0.7902902902902903,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64150.262,17:49:10.262,0.7757757757757757,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64150.479,17:49:10.479,0.7757757757757757,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64150.693,17:49:10.693,0.7757757757757757,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64150.905,17:49:10.905,0.7632632632632632,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64151.116,17:49:11.116,0.7632632632632632,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64151.33,17:49:11.330,0.7632632632632632,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64151.548,17:49:11.548,0.7507507507507507,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64151.761,17:49:11.761,0.7507507507507507,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64151.972,17:49:11.972,0.7507507507507507,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64152.183,17:49:12.183,0.7387387387387387,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64152.41,17:49:12.410,0.7387387387387387,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64152.62,17:49:12.620,0.7387387387387387,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64152.83,17:49:12.830,0.7267267267267268,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64153.043,17:49:13.043,0.7267267267267268,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64153.258,17:49:13.258,0.7267267267267268,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64153.474,17:49:13.474,0.7127127127127126,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64153.685,17:49:13.685,0.7127127127127126,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64153.901,17:49:13.901,0.7002002002002001,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64154.114,17:49:14.114,0.7002002002002001,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64154.332,17:49:14.332,0.7002002002002001,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64154.541,17:49:14.541,0.6866866866866868,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64154.758,17:49:14.758,0.6866866866866868,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64154.969,17:49:14.969,0.6866866866866868,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64155.196,17:49:15.196,0.6736736736736737,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64155.414,17:49:15.414,0.6736736736736737,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64155.624,17:49:15.624,0.6736736736736737,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64155.841,17:49:15.841,0.607107107107107,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64156.051,17:49:16.051,0.607107107107107,0.0,1,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64156.266,17:49:16.266,0.3303303303303303,0.0,0,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,0,0.7442045567605594,0
64156.483,17:49:16.483,0.3303303303303303,0.0,0,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.0,1,0.7442045567605594,0
64156.693,17:49:16.693,0.3303303303303303,0.0,0,1,1,2.5,0.0,0.0,0,0.3973973973973974,0.0,0.05,1,0.7442045567605594,0
64156.908,17:49:16.908,0.3303303303303303,0.3703703703703703,0,1,1,2.5,0.0,0.0,0,0.3970637303970636,0.9584776243382952,0.1,1,0.7442045567605594,0
64157.12,17:49:17.120,0.3303303303303303,0.3703703703703703,0,1,1,2.5,0.0,0.0,0,0.3970637303970636,0.9764822157846964,0.15,1,0.7439060789971528,0
64157.333,17:49:17.333,0.3303303303303303,0.3703703703703703,0,1,1,2.5,0.0,0.0,0,0.3970637303970636,0.960880207446504,0.1999999999999999,1,0.7439060789971528,0
64157.55,17:49:17.550,0.3303303303303303,0.3873873873873874,0,1,1,2.5,0.0,0.0,0,0.3967300633967301,0.9354741924960508,0.2749999999999999,1,0.7436076012337461,0
64157.769,17:49:17.769,0.3303303303303303,0.3873873873873874,0,1,1,2.5,0.0,0.0,0,0.3967300633967301,0.9459425022033952,0.325,1,0.7436076012337461,0
64157.98,17:49:17.980,0.3303303303303303,0.3873873873873874,0,1,1,2.5,0.0,0.0,0,0.3967300633967301,0.930644059000322,0.375,1,0.7436076012337461,0
64158.195,17:49:18.195,0.3303303303303303,0.3993993993993994,0,1,1,2.5,0.0,0.0,0,0.3963963963963964,0.9661294981473292,0.4250000000000001,1,0.7436076012337461,0
64158.405,17:49:18.405,0.3303303303303303,0.3993993993993994,0,1,1,2.5,0.0,0.0,0,0.3963963963963964,0.978206932326038,0.4750000000000001,1,0.7436076012337461,0
64158.622,17:49:18.622,0.3303303303303303,0.3993993993993994,0,1,1,2.5,0.0,0.0,0,0.3963963963963964,0.9790946603294016,0.5250000000000001,1,0.7433091234703395,0
64158.833,17:49:18.833,0.3303303303303303,0.4129129129129129,0,1,1,2.5,0.0,0.0,0,0.3960627293960627,0.9515223331065892,0.5750000000000002,1,0.7433091234703395,0
64159.044,17:49:19.044,0.3303303303303303,0.4129129129129129,0,1,1,2.5,0.0,0.0,0,0.3960627293960627,0.9382890962322876,0.6250000000000002,1,0.7430106457069329,0
64159.263,17:49:19.263,0.3303303303303303,0.4269269269269269,0,1,1,2.5,0.0,0.0,0,0.3957290623957291,0.9461087921280452,0.7000000000000003,1,0.7430106457069329,0
64159.484,17:49:19.484,0.3303303303303303,0.4269269269269269,0,1,1,2.5,0.0,0.0,0,0.3957290623957291,0.9390108284521712,0.7500000000000003,1,0.7430106457069329,0
64159.701,17:49:19.701,0.3303303303303303,0.4269269269269269,0,1,1,2.5,0.0,0.0,0,0.3957290623957291,0.9231880728044154,0.8000000000000004,1,0.7427121679435261,0
64159.914,17:49:19.914,0.3303303303303303,0.4399399399399399,0,1,1,2.5,0.0,0.0,0,0.3953953953953953,0.941581541318581,0.8500000000000004,1,0.7427121679435261,0
64160.129,17:49:20.129,0.3303303303303303,0.4399399399399399,0,1,1,2.5,0.0,0.0,0,0.3953953953953953,0.9458483132439892,0.9000000000000005,1,0.7424136901801195,0
64160.346,17:49:20.346,0.3303303303303303,0.4399399399399399,0,1,1,2.5,0.0,0.0,0,0.3953953953953953,0.9631709897643674,0.9500000000000004,1,0.7424136901801195,0
64160.564,17:49:20.564,0.3303303303303303,0.4539539539539539,0,1,1,2.5,0.0,0.0,0,0.3943943943943944,0.9510355744938824,1.0,1,0.742115212416713,0
64160.773,17:49:20.773,0.3303303303303303,0.4539539539539539,0,1,1,2.5,0.0,0.0,0,0.3943943943943944,0.9639173792581708,1.0,1,0.742115212416713,0
64160.988,17:49:20.988,0.3303303303303303,0.4539539539539539,0,1,1,2.5,0.0,0.0,0,0.3943943943943944,0.9436947822158064,1.0,1,0.742115212416713,0
64161.199,17:49:21.199,0.3303303303303303,0.4694223306814605,0,1,1,2.5,0.0,0.0,0,0.3938938938938939,0.94664727367455,1.0,1,0.742115212416713,0
64161.406,17:49:21.406,0.3303303303303303,0.4694223306814605,0,1,1,2.5,0.0,0.0,0,0.3938938938938939,0.9522176706352536,1.0,1,0.742115212416713,0
64161.614,17:49:21.614,0.3303303303303303,0.4694223306814605,0,1,1,2.5,0.0,0.0,0,0.3938938938938939,0.9701664234235572,1.0,1,0.7418167346533063,0
64161.821,17:49:21.821,0.3303303303303303,0.4848250196580524,0,1,1,2.5,0.0,0.0,0,0.3933933933933934,0.9359965986172069,1.0,1,0.7418167346533063,0
64162.029,17:49:22.029,0.3303303303303303,0.4848250196580524,0,1,1,2.5,0.0,0.0,0,0.3933933933933934,0.9406163956272552,1.0,1,0.7415182568898997,0
64162.245,17:49:22.245,0.3303303303303303,0.4848250196580524,0,1,1,2.5,0.0,0.0,0,0.3933933933933934,0.95918820756857,1.0,1,0.7415182568898997,0
64162.455,17:49:22.455,0.3303303303303303,0.4973570389058791,0,1,1,2.5,0.0,0.0,0,0.3928928928928928,0.9393536160532344,1.0,1,0.7415182568898997,0
64162.666,17:49:22.666,0.3303303303303303,0.4973570389058791,0,1,1,2.5,0.0,0.0,0,0.3928928928928928,0.9397416239393444,1.0,1,0.7412197791264951,0
64162.873,17:49:22.873,0.3303303303303303,0.5105238837451439,0,1,1,2.5,0.0,0.0,0,0.3918918918918919,0.9461087921280452,1.0,1,0.7412197791264951,0
64163.08,17:49:23.080,0.3303303303303303,0.5105238837451439,0,1,1,2.5,0.0,0.0,0,0.3918918918918919,0.9457116804513248,1.0,1,0.7409213013630884,0
64163.288,17:49:23.288,0.3303303303303303,0.5105238837451439,0,1,1,2.5,0.0,0.0,0,0.3918918918918919,0.9564831836434492,1.0,1,0.7409213013630884,0
64163.495,17:49:23.495,0.3303303303303303,0.5234467486107977,0,1,1,2.5,0.0,0.0,0,0.3901858848095406,0.9461087921280452,1.0,1,0.7406228235996818,0
64163.702,17:49:23.702,0.3303303303303303,0.5234467486107977,0,1,1,2.5,0.0,0.0,0,0.3901858848095406,0.9506188533140988,1.0,1,0.7406228235996818,0
64163.909,17:49:23.909,0.3303303303303303,0.5234467486107977,0,1,1,2.5,0.0,0.0,0,0.3901858848095406,0.9434611035301524,1.0,1,0.7406228235996818,0
64164.116,17:49:24.116,0.3303303303303303,0.5344460263578926,0,1,1,2.5,0.0,0.0,0,0.389787637099465,0.94825561633601,1.0,1,0.7406228235996818,0
64164.327,17:49:24.327,0.3303303303303303,0.5344460263578926,0,1,1,2.5,0.0,0.0,0,0.389787637099465,0.9560388768404524,1.0,1,0.7406228235996818,0
64164.543,17:49:24.543,0.3303303303303303,0.5344460263578926,0,1,1,2.5,0.0,0.0,0,0.389787637099465,0.9596855211142232,1.0,1,0.7403243458362752,0
64164.755,17:49:24.755,0.3303303303303303,0.5484441228143643,0,1,1,2.5,0.0,0.0,0,0.3893893893893894,0.952310643486692,1.0,1,0.7403243458362752,0
64164.965,17:49:24.965,0.3303303303303303,0.5484441228143643,0,1,1,2.5,0.0,0.0,0,0.3893893893893894,0.9478779391656504,1.0,1,0.7403243458362752,0
64165.178,17:49:25.178,0.3303303303303303,0.5484441228143643,0,1,1,2.5,0.0,0.0,0,0.3893893893893894,0.9342313141496278,1.0,1,0.7400258680728686,0
64165.397,17:49:25.397,0.3303303303303303,0.559987313237134,0,1,1,2.5,0.0,0.0,0,0.3890557223890556,0.9400093189007372,1.0,1,0.7400258680728686,0
64165.61,17:49:25.610,0.3303303303303303,0.559987313237134,0,1,1,2.5,0.0,0.0,0,0.3890557223890556,0.9342566792621392,1.0,1,0.739727390309462,0
64165.828,17:49:25.828,0.3303303303303303,0.559987313237134,0,1,1,2.5,0.0,0.0,0,0.3890557223890556,0.9354423271967124,1.0,1,0.739727390309462,0
64166.042,17:49:26.042,0.3303303303303303,0.5712584365083264,0,1,1,2.5,0.0,0.0,0,0.388722055388722,0.9436654673736142,1.0,1,0.7394289125460554,0
64166.254,17:49:26.254,0.3303303303303303,0.5712584365083264,0,1,1,2.5,0.0,0.0,0,0.388722055388722,0.9499899529445206,1.0,1,0.7394289125460554,0
64166.466,17:49:26.466,0.3303303303303303,0.5859222002965037,0,1,1,2.5,0.0,0.0,0,0.388722055388722,0.9461087921280452,1.0,1,0.7394289125460554,0
64166.686,17:49:26.686,0.3303303303303303,0.5859222002965037,0,1,1,2.5,0.0,0.0,0,0.3883883883883884,0.9642190079052084,1.0,1,0.7391304347826487,0
64166.898,17:49:26.898,0.3303303303303303,0.5859222002965037,0,1,1,2.5,0.0,0.0,0,0.3883883883883884,0.9560740046270916,1.0,1,0.7391304347826487,0
64167.11,17:49:27.110,0.3303303303303303,0.6002506584102726,0,1,1,2.5,0.0,0.0,0,0.3880547213880547,0.9461087921280452,1.0,1,0.7391304347826487,0
64167.328,17:49:27.328,0.3303303303303303,0.6002506584102726,0,1,1,2.5,0.0,0.0,0,0.3880547213880547,0.9456006605064065,1.0,1,0.7391304347826487,0
64167.536,17:49:27.536,0.3303303303303303,0.6002506584102726,0,1,1,2.5,0.0,0.0,0,0.3880547213880547,0.95749735581319,1.0,1,0.7388319570192421,0
64167.757,17:49:27.757,0.3303303303303303,0.61511529963982,0,1,1,2.5,0.0,0.0,0,0.387721054387721,0.9581755155090164,1.0,1,0.7388319570192421,0
64167.969,17:49:27.969,0.3303303303303303,0.61511529963982,0,1,1,2.5,0.0,0.0,0,0.387721054387721,0.9632100522145915,1.0,1,0.7388319570192421,0
64168.193,17:49:28.193,0.3303303303303303,0.61511529963982,0,1,1,2.5,0.0,0.0,0,0.387721054387721,0.9581550045336932,1.0,1,0.7385334792558355,0
64168.41,17:49:28.410,0.3303303303303303,0.6290768526737225,0,1,1,2.5,0.0,0.0,0,0.3848848848848848,0.945299205114447,1.0,1,0.7385334792558355,0
64168.621,17:49:28.621,0.3303303303303303,0.6290768526737225,0,1,1,2.5,0.0,0.0,0,0.3848848848848848,0.9488712452229194,1.0,1,0.7382350014924289,0
64168.829,17:49:28.829,0.3303303303303303,0.6290768526737225,0,1,1,2.5,0.0,0.0,0,0.3848848848848848,0.9530173972469268,1.0,1,0.7382350014924289,0
64169.041,17:49:29.041,0.3303303303303303,0.6431082254435474,0,1,1,2.5,0.0,0.0,0,0.3818818818818817,0.9357649081886588,1.0,1,0.7379365237290223,0
64169.25,17:49:29.250,0.3303303303303303,0.6431082254435474,0,1,1,2.5,0.0,0.0,0,0.3818818818818817,0.9371107866262542,1.0,1,0.7379365237290223,0
64169.457,17:49:29.457,0.3303303303303303,0.6431082254435474,0,1,1,2.5,0.0,0.0,0,0.3818818818818817,0.937462665078199,1.0,1,0.7379365237290223,0
64169.667,17:49:29.667,0.3303303303303303,0.6567169369512881,0,1,1,2.5,0.0,0.0,0,0.3813813813813814,0.9322159211135558,1.0,1,0.7376380459656156,0
64169.885,17:49:29.885,0.3303303303303303,0.6567169369512881,0,1,1,2.5,0.0,0.0,0,0.3813813813813814,0.934368835633192,1.0,1,0.7376380459656156,0
64170.094,17:49:30.094,0.3303303303303303,0.6698356023235246,0,1,1,2.5,0.0,0.0,0,0.3810477143810477,0.9461087921280452,1.0,1,0.7376380459656156,0
64170.314,17:49:30.314,0.3303303303303303,0.6698356023235246,0,1,1,2.5,0.0,0.0,0,0.3810477143810477,0.9410845013993728,1.0,1,0.7376380459656156,0
64170.531,17:49:30.531,0.3303303303303303,0.6698356023235246,0,1,1,2.5,0.0,0.0,0,0.3810477143810477,0.9431785604578998,1.0,1,0.7373395682022089,0
64170.741,17:49:30.741,0.3303303303303303,0.684212453169917,0,1,1,2.5,0.0,0.0,0,0.3807140473807142,0.9461087921280452,1.0,1,0.7373395682022089,0
